createdAt,updatedAt,patientID,patientName,patientBirthDate,patientNIK,patientPhoneNumber,patientAddress,patientEmail,isAlive,qualityScore,nameQuality
2023-02-22 02:55:01.952567,2024-05-08 11:53:04.364164,e6c1ee83-0ef2-4ebe-8a37-e23f5cd8d697,Hadi Permana,1967-01-10,3630065207945438,62849189650,"Jalan Gang Ir. H. Djuanda No. 65, RT 05/RW 03, Ville, Tangerang 59841",hadipermana169@yahoo.co.id,True,100,Valid
2022-10-22 13:06:49.249487,2023-06-02 01:59:22.549094,094fe93c-3d6b-497e-b6eb-b6b31c3f3dfe,Fajar Purnomo,1969-03-04,5184456509127779,62885916661,"Perum Gg. Jend. Sudirman No. 524, RT 06/RW 01, Ville, Tangerang 13491",fajarpurnomo119@yahoo.co.id,True,100,Valid
2023-02-07 22:03:48.880761,2024-03-23 15:28:44.703554,82cc52b0-8ab3-41da-9c04-377fe7fc3740,Mira Indrawati,1938-10-15,7649030603484824,62816645309,"Komplek Gang Moch. Toha No. 30, RT 09/RW 10, Ville, Surabaya 81779",miraindrawati513@yahoo.com,True,100,Valid
2023-01-24 00:03:56.638826,2023-01-24 00:03:56.638826,1602119f-f1e5-417e-9eae-d98d5b721432,Umi Anggraini,1987-03-25,1376283103259734,62871900159,"Gang Gg. Jakarta No. 249, RT 05/RW 09, Ville, Depok 82164",umianggraini412@gmail.co.id,True,100,Valid
2023-01-21 17:49:51.845714,2023-01-21 17:49:51.845714,79e3cb8b-01fc-4929-b734-43585010b591,Umi Wibowo,1937-07-22,,62845110521,"Jl. Jl. Moch. Toha No. 583, RT 05/RW 05, Ville, Pekanbaru 62386",umiwibowo314@gmail.com,True,75,Valid
2023-04-18 21:18:00.700169,2023-04-23 09:25:11.317999,e6bb3e5d-87b1-4390-b548-947dec640205,Hadi,1969-03-07,,62862459848,"Jalan Gang Raya Ujungberung No. 716, RT 06/RW 03, Ville, Batam 70748",hadi742@outlook.com,True,75,OneWord
2024-04-23 17:33:43.271415,2025-03-19 17:56:01.581323,820f6a29-deac-4356-9526-7dd8aa6edf3a,umi setiawan,1951-11-20,7601134202090719,62815133777,"Jl. Jalan Joyoboyo No. 208, RT 19/RW 08, Ville, Denpasar 82042",umisetiawan123@gmail.co.id,True,100,Valid
2021-09-17 15:39:48.748795,2024-06-15 00:29:44.613957,9b8538ad-cd44-4de0-b923-40ee7037c394,Oktavia,2021-03-19,1848431802495388,62842832878,"Jl. Gg. K.H. Wahid Hasyim No. 567, RT 20/RW 10, Ville, Bandung 71306",oktavia553@gmail.co.id,True,100,OneWord
2021-08-19 23:04:36.163987,2021-11-28 00:20:43.780962,c662c9d6-c278-4dad-9e93-614b6a3edf9b,  Lina Indrawati  ,,3532106007046296,62864822772,"Jalan Jalan S. Parman No. 671, RT 10/RW 05, Ville, Jakarta Selatan 89763",linaindrawati790@yahoo.com,True,85,Valid
2022-05-10 08:47:59.933186,2022-07-16 17:06:39.427273,82b9950b-7540-4e70-b10f-0b8d1ef5211a,Eka Susanti,,1854235011883651,62875078094,"Jl. Jl. Asia Afrika No. 635, RT 06/RW 10, Ville, Bandung 23939",ekasusanti104@outlook.com,True,85,Valid
2022-11-11 07:19:01.335406,2024-02-03 05:22:29.638347,0b1d93f9-ccdc-4559-be50-2aecfdc4b1be,Lia Wijaya,1937-06-28,3644394603860678,62824255206,"Perum Gang Setiabudhi No. 571, RT 17/RW 09, Ville, Jakarta Pusat 63133",liawijaya370@gmail.co.id,True,100,Valid
2022-04-22 14:32:44.553799,2024-09-05 01:19:41.917186,36f1590c-62cf-4b66-b90f-2792881041bc,Mira,1956-06-20,6230422601624512,62888082430,"Jl. Jl. Cikapayang No. 441, RT 20/RW 08, Ville, Medan 40266",mira56@outlook.com,True,100,OneWord
2024-09-09 12:27:46.334843,2024-11-02 18:37:40.509955,aab9af2f-6f0f-43e6-871f-bd40f1d5c3a8,Oktavia,1995-07-03,9139325511611264,62877323353,"Gang Jalan R.E Martadinata No. 261, RT 10/RW 08, Ville, Bandar Lampung 81915",oktavia882@outlook.com,True,100,OneWord
2022-06-02 04:17:06.525110,2022-06-02 04:17:06.525110,9ab466ee-1309-4b09-8699-7ee865fb19df,Galih Handoko,1934-11-03,1744441607067019,62802120915,"Jl. Gg. Jend. A. Yani No. 624, RT 18/RW 09, Ville, Samarinda 90817",,True,95,Valid
2023-04-22 01:38:18.748269,2023-04-22 01:38:18.748269,04373628-6f2b-48c8-9a6b-ed446d9b4f76,Deni,1974-12-29,6350282211668798,62814778984,"Perum Gg. Dipenogoro No. 329, RT 12/RW 01, Ville, Surabaya 93657",,True,95,OneWord
2021-12-13 09:47:20.755121,2023-11-18 20:13:18.128972,7af9e5f5-c31a-42ce-8e5b-49b46d41f6a0,Sinta Nugroho,1952-04-21,3169851505885902,62871295783,"Jalan Jl. Cikapayang No. 194, RT 05/RW 03, Ville, Yogyakarta 18763",sintanugroho751@yahoo.com,True,100,Valid
2022-04-29 10:53:32.262096,2022-04-29 10:53:32.262096,24bfe47f-a516-4f77-b32b-7bde1dbd6283,Nina Rahayu,1985-03-22,6109740501782144,62807286690,"Jl. Jalan Asia Afrika No. 885, RT 16/RW 05, Ville, Jakarta Barat 95331",ninarahayu70@gmail.com,True,100,Valid
2022-02-07 17:44:35.159423,2024-12-09 06:43:23.513751,01c40b4f-5c75-4cd3-8483-4d01c5dcc31d,Oktavia,1939-07-20,1373642603171181,62874320350,"Jalan Jl. K.H. Wahid Hasyim No. 108, RT 15/RW 08, Ville, Padang 47903",oktavia720@gmail.com,True,100,OneWord
2023-12-03 03:20:31.545333,2024-01-08 23:22:45.185493,69e40a80-0048-455c-b398-54223a575a4d,Kartika Nugroho,1956-06-12,,62849693613,"Gg. Jalan Astana Anyar No. 802, RT 03/RW 03, Ville, Jakarta Timur 47425",kartikanugroho784@yahoo.co.id,True,75,Valid
2021-11-26 02:25:35.388826,2024-05-15 11:38:15.446405,ccbf8047-e6df-469b-8733-0b7e13fade7e,Putri Wijaya,,8245264612916897,62861466675,"Jl. Jl. Raya Setiabudhi No. 133, RT 03/RW 08, Ville, Jakarta Pusat 78544",putriwijaya637@gmail.com,True,85,Valid
2020-09-29 13:12:56.963100,2020-09-29 13:12:56.963100,a9914747-b0c7-4c22-843a-55a969a30332,Putri,1962-07-29,9468595507078008,62804178425,"Jalan Jl. Veteran No. 840, RT 16/RW 09, Ville, Pekanbaru 22817",putri40@gmail.com,True,100,OneWord
2024-01-01 02:56:45.211186,2024-06-01 11:12:35.658936,dc7d808c-d292-44e0-bede-6033cea22484,Rani Susanti,1943-03-15,1633180611805348,62877227186,"Perum Gg. Wonoayu No. 813, RT 13/RW 04, Ville, Jakarta Timur 52931",ranisusanti744@outlook.com,True,100,Valid
2020-10-26 21:14:36.246416,2022-06-30 18:14:53.157214,13706889-306e-4c1a-9b39-7c4ca30a4ed1,Umi,1987-03-25,1376283103259734,62871900159,"Gang Gg. Jakarta No. 249, RT 05/RW 09, Ville, Depok 82164",umianggraini412@gmail.co.id,True,100,OneWord
2024-11-21 09:10:21.306937,2025-04-20 10:24:10.023265,43075009-fdd9-4117-92fc-ffc0ffe1fe69,Irfan,1969-03-20,1164412207849616,62886387858,"Gg. Gang M.T Haryono No. 940, RT 07/RW 04, Ville, Palembang 12309",irfan66@outlook.com,True,100,OneWord
2021-12-01 23:30:28.837975,2022-02-02 03:48:20.690943,baa83d2e-9e40-458a-b70e-2f2204035a30,Citra Purnomo,,1116370303397140,62844501147,"Jalan Jalan Indragiri No. 288, RT 10/RW 07, Ville, Jakarta Selatan 46304",citrapurnomo930@gmail.co.id,True,85,Valid
2023-03-14 14:53:44.326981,2024-02-23 13:14:36.013547,1d0acf4d-9e1e-4298-b9be-025a1c870022,Joko,1958-12-11,8261812905177531,62880202240,"Jl. Jl. Surapati No. 145, RT 06/RW 08, Ville, Samarinda 16169",joko986@yahoo.com,True,100,OneWord
2022-11-29 04:37:49.511660,2022-11-29 04:37:49.511660,2c46c4d4-8a5e-4aeb-93d5-546b1a5f34e4,Deni,,1992236110199137,62804180693,"Gang Gg. Surapati No. 8, RT 04/RW 05, Ville, Jakarta Timur 77614",deni315@gmail.co.id,True,85,OneWord
2022-01-06 23:43:10.887270,2023-04-10 22:25:02.467401,b0e6d1e8-3b72-4447-991f-8c0aa9906934,Tari Setiawan,1943-07-23,6269271811574130,62829026129,"Gang Jl. Gardujati No. 166, RT 06/RW 06, Ville, Depok 77309",tarisetiawan328@gmail.com,True,100,Valid
2020-07-26 09:19:36.280567,2025-04-14 08:40:54.457115,64d649ba-d2dd-48dd-bd34-48827e78d86f,Gita Sari,,1612534104554961,62834606562,"Jalan Jl. Kendalsari No. 229, RT 07/RW 10, Ville, Bogor 48165",gitasari50@outlook.com,True,85,Valid
2021-04-07 12:44:13.589576,2025-06-29 15:29:32.233912,8ef90c20-ccd4-4d16-bee5-ee9ada4d976c,Hana Oktaviani,1968-06-20,6418530611959611,62834119477,"Gang Gang Tebet Barat Dalam No. 546, RT 01/RW 09, Ville, Makassar 80040",hanaoktaviani392@yahoo.co.id,True,100,Valid
2023-09-13 18:23:37.668252,2023-09-13 18:23:37.668252,9aaa82b1-7cf7-4dce-9ebd-efffcc16d5d2,Ayu Kurniawan,2015-06-10,7387230509867911,62893708163,"Jalan Gang Sukajadi No. 386, RT 10/RW 05, Ville, Bogor 88179",ayukurniawan165@yahoo.co.id,True,100,Valid
2024-05-02 01:36:50.948955,2024-05-02 01:36:50.948955,4fdb7c47-4f07-4805-a2da-e0361a975a29,Putri,,3247342301819749,62872033857,"Perum Gang Soekarno Hatta No. 31, RT 08/RW 07, Ville, Bandung 46455",putri86@outlook.com,True,85,OneWord
2023-11-08 12:33:50.293427,2023-11-08 12:33:50.293427,ee21f175-9625-4fca-a434-3cdc970efc58,Bayu Handoko,1981-03-28,3571356508526438,62877765882,"Komplek Jl. Otto Iskandardinata No. 925, RT 12/RW 08, Ville, Jakarta Barat 72968",bayuhandoko739@gmail.co.id,True,100,Valid
2020-03-18 05:43:14.313115,2021-10-24 10:20:05.414470,2c0b6e7a-d324-4be9-b1b7-db6d4767ca20,Irfan,,5138797010806961,62875372466,"Perum Gg. Wonoayu No. 894, RT 17/RW 05, Ville, Semarang 43838",irfan82@gmail.com,True,85,OneWord
2020-06-07 15:00:41.684438,2022-01-20 09:46:58.289630,a0c2fac3-c0ee-42f7-be97-d639a46f3edd,Irfan,1945-10-14,,62850087239,"Gg. Jalan Cikutra Timur No. 684, RT 18/RW 01, Ville, Denpasar 92288",irfan543@gmail.co.id,True,75,OneWord
2024-05-23 05:16:04.866216,2024-12-19 07:49:05.020646,db86495f-2bbf-4b03-a664-cf6b092a845c,Mira Santoso Vina,1960-12-13,1404030111928825,62803712611,"Perum Jl. KH Amin Jasuta No. 31, RT 10/RW 09, Ville, Bogor 45034",mirasantoso127@yahoo.co.id,True,100,Valid
2023-01-27 04:44:25.811252,2024-05-12 03:06:44.625920,faa26c98-8b95-4451-9ce7-3682914d4f60,Maya Rahayu,1953-05-31,,62841473859,"Jalan Jl. Cempaka No. 758, RT 13/RW 08, Ville, Batam 17173",mayarahayu450@outlook.com,True,75,Valid
2021-11-03 23:32:38.122212,2021-11-03 23:32:38.122212,b7db0f2a-7920-477c-8546-d70d5f9dccd2,Putra Purnomo,1948-09-18,1298572805441941,62861238297,"Jl. Jl. Kendalsari No. 482, RT 08/RW 03, Ville, Jakarta Barat 93779",putrapurnomo269@gmail.com,True,100,Valid
2021-11-04 20:19:39.578251,2024-05-15 17:53:28.657960,e8eea0c3-cd70-4db2-b8b4-c04e94155575,Bayu,1950-02-23,5362176411465438,62882767315,"Gang Jalan Cikapayang No. 726, RT 11/RW 03, Ville, Denpasar 43288",bayu689@yahoo.com,True,100,OneWord
2021-07-17 07:30:41.478766,2022-01-31 12:27:57.151912,79dcb620-6518-4860-b7dd-3e76ef5b7be4,Rani,2007-01-02,1837866911065939,62896616642,"Jl. Gg. Sukajadi No. 147, RT 14/RW 06, Ville, Semarang 32468",rani827@gmail.co.id,True,100,OneWord
2024-06-09 06:44:05.878252,2025-02-02 01:23:48.544127,5e6e5568-8757-475c-a428-49272cb3241e,Vina,,1829366509475729,62892581022,"Perum Gang BKR No. 527, RT 20/RW 08, Ville, Denpasar 96449",vinaanggraini183@yahoo.co.id,True,85,OneWord
2024-03-15 00:52:35.604290,2024-03-19 18:00:29.116033,6d7ace14-1c32-4a48-9129-914888145383,Rani Maharani,1988-11-12,6355440707622811,62884933844,"Perum Gang Sadang Serang No. 416, RT 20/RW 07, Ville, Bandar Lampung 83468",ranimaharani59@outlook.com,True,100,Valid
2021-05-21 20:56:45.430266,2021-05-21 20:56:45.430266,23f19d6d-46da-4385-9e53-ce05ccc5f94c,Tari Nugroho,2025-02-04,6457455412362400,62870393680,"Jalan Gang Kapten Muslihat No. 873, RT 07/RW 08, Ville, Jakarta Barat 85186",tarinugroho307@gmail.com,True,100,Valid
2024-06-29 20:38:41.949721,2025-03-04 02:09:45.740560,d082b3c0-0656-4365-b4b1-8b83a386865b,Nanda,2003-10-02,5271053006174571,62808803967,"Jl. Gg. Rumah Sakit No. 952, RT 17/RW 08, Ville, Malang 49340",nanda71@gmail.com,True,100,OneWord
2020-03-15 20:56:28.304323,2021-05-18 21:33:21.220752,43a848a1-fd47-4fc9-9d33-7bdef992157b,Fitri Oktaviani,1963-04-22,1532086705504873,62807996286,"Jalan Gg. Pasteur No. 134, RT 13/RW 01, Ville, Bandar Lampung 57997",fitrioktaviani97@outlook.com,True,100,Valid
2024-05-28 17:38:43.929305,2024-06-17 07:29:17.675220,32c2b6c7-8e2e-4f16-8cca-ae3fac0752e1,Eka Oktaviani,,,62816733767,"Perum Jalan Rawamangun No. 300, RT 13/RW 01, Ville, Banjarmasin 15616",ekaoktaviani431@yahoo.co.id,True,60,Valid
2023-09-20 20:05:46.498330,2024-12-10 16:36:30.040933,6e5051b1-9922-4fa5-a6ef-4414fec8a400,Reza Kurniawan,1935-10-20,7254251501067368,62821009454,"Gang Jalan Waringin No. 847, RT 09/RW 03, Ville, Bogor 27955",rezakurniawan196@outlook.com,True,100,Valid
2021-03-05 13:37:39.058296,2023-01-15 07:57:20.531440,74be854c-f126-4a6c-b1c0-5df0732af925,Lina Sari,1997-01-05,,62832976893,"Gg. Jl. Monginsidi No. 716, RT 03/RW 10, Ville, Bandar Lampung 23004",linasari173@outlook.com,False,75,Valid
2022-08-28 05:58:58.535950,2023-09-08 03:31:00.867427,39f084a7-42cd-43f4-ae6b-3715ce85fca6,Aldi Rahayu Putri,1983-08-04,3349246209869787,62835569660,"Komplek Jalan Pelajar Pejuang No. 206, RT 14/RW 06, Ville, Palembang 58006",aldirahayu893@yahoo.co.id,True,100,Valid
2020-06-26 23:26:46.269573,2020-06-26 23:26:46.269573,a71c2db3-1421-4f01-820a-9a22397f280d,Oscar Nugroho,2017-06-13,5372484810615048,62854383199,"Perum Gg. Asia Afrika No. 206, RT 17/RW 04, Ville, Batam 96403",oscarnugroho43@gmail.com,True,100,Valid
2023-04-14 15:33:45.468723,2024-05-20 13:03:30.377979,74799bc6-1d4b-4dd7-a164-09b2a57b5d6d,Putra Fitriani,,9125485009221242,62853247656,"Perum Gg. Gardujati No. 223, RT 04/RW 07, Ville, Makassar 96359",putrafitriani198@outlook.com,True,85,Valid
2024-02-04 04:33:46.709771,2024-11-15 02:28:18.040469,2a5c8c18-83ba-4ebd-87cc-7e4cef84a4cc,Aldi Sari,1953-10-07,6392674206683648,62825160290,"Perum Gg. Cikutra Barat No. 161, RT 16/RW 02, Ville, Samarinda 23147",aldisari93@yahoo.co.id,True,100,Valid
2020-09-22 02:48:42.770674,2020-09-22 02:48:42.770674,8f58e67a-8746-45c9-a391-fc3c76470c86,Lina,,7220305601673676,62841763501,"Jalan Gg. Kebonjati No. 932, RT 20/RW 04, Ville, Banjarmasin 31842",linachandra554@gmail.co.id,True,85,OneWord
2023-01-14 09:17:04.246618,2025-06-26 06:41:08.849951,762daf19-cc3f-4592-b378-d7cd48e6596d,Sari,1940-05-24,7407920905151579,62837179685,"Gang Gg. Abdul Muis No. 506, RT 04/RW 03, Ville, Semarang 68400",sari142@yahoo.co.id,False,100,OneWord
2022-03-22 02:13:08.784993,2022-03-22 02:13:08.784993,512b04e6-e6bc-4b97-9754-532f7a9f6cae,Putra,,9125485009221242,62853247656,"Perum Gg. Gardujati No. 223, RT 04/RW 07, Ville, Makassar 96359",putrafitriani198@outlook.com,True,85,OneWord
2024-05-03 17:55:21.253669,2024-05-03 17:55:21.253669,c47e7d3d-b5eb-4343-8a63-821103d5bbd9,Maya,2013-06-25,6303361201092947,62846481626,"Jl. Jalan Pasirkoja No. 999, RT 16/RW 03, Ville, Bogor 52786",maya191@yahoo.com,True,100,OneWord
2020-05-13 15:56:43.743489,2022-10-24 10:15:06.477744,8a115542-5cbe-47dc-b790-861aca4fb85a,Fajar,1976-03-22,8227465603736387,62875160057,"Gg. Gang Dipenogoro No. 946, RT 10/RW 10, Ville, Jakarta Utara 89637",fajarpurnomo534@yahoo.com,True,100,OneWord
2020-09-13 21:58:13.054735,2020-09-13 21:58:13.054735,54b598d3-7e79-4efe-84b3-a3b1062222cd,Nanda Maharani,1936-01-05,3172740212712741,62867746084,"Jalan Gg. Moch. Ramdan No. 970, RT 07/RW 07, Ville, Denpasar 95633",nandamaharani116@yahoo.co.id,True,100,Valid
2023-08-30 05:59:05.883023,2023-08-30 05:59:05.883023,ccc5cdc5-2acf-48de-aa81-f4df4a98524b,Aldi Wibowo,1939-02-03,5259660406169085,62896081180,"Gang Gang Moch. Ramdan No. 94, RT 09/RW 09, Ville, Batam 91921",aldiwibowo732@gmail.co.id,True,100,Valid
2023-09-14 17:27:50.610635,2023-11-20 22:59:56.790478,2ffa7849-2a93-409e-bca8-42791ec0afab,Lia,1937-06-28,3644394603860678,62824255206,"Perum Gang Setiabudhi No. 571, RT 17/RW 09, Ville, Jakarta Pusat 63133",liawijaya370@gmail.co.id,True,100,OneWord
2022-06-29 05:05:53.002203,2025-03-10 13:57:46.427743,f7e18358-771b-4768-b73c-421a30bd9bb7,Oscar,1990-05-15,9148441708174422,62875548940,"Perum Jalan PHH. Mustofa No. 420, RT 12/RW 02, Ville, Yogyakarta 41314",oscar479@yahoo.co.id,True,100,OneWord
2024-11-09 11:11:01.511950,2025-05-23 07:59:59.682014,a9ec9499-014a-4c59-af6e-f2ff57ab28d8,Eka Permana,2022-05-20,7539681401650288,62872166865,"Gg. Jl. KH Amin Jasuta No. 664, RT 13/RW 04, Ville, Samarinda 31578",ekapermana847@gmail.co.id,True,100,Valid
2021-01-08 13:47:52.252837,2021-01-08 13:47:52.252837,4559318a-57b7-45c9-8d2c-5b90d7d2df10,Vina Chandra,1946-07-09,3631612009602842,62885557927,"Komplek Jl. Gardujati No. 652, RT 20/RW 05, Ville, Jakarta Selatan 74801",vinachandra559@yahoo.co.id,True,100,Valid
2022-08-02 03:18:28.080116,2022-08-02 03:18:28.080116,094e7573-2a45-4bb4-ac15-9ca8a215f388,Reza Indrawati,1960-05-07,1698292108067873,62814350536,"Jalan Jl. R.E Martadinata No. 853, RT 17/RW 02, Ville, Jakarta Selatan 40638",rezaindrawati155@gmail.co.id,True,100,Valid
2020-05-23 23:58:23.203047,2024-08-30 05:17:36.655424,8aee1c4d-ad98-4c9c-97a7-a993f936e9cc,Yuni Permana,2004-05-14,3682085707640878,62891446066,"Perum Gang Laswi No. 322, RT 13/RW 10, Ville, Jakarta Timur 14313",yunipermana666@outlook.com,True,100,Valid
2022-11-30 17:28:38.773265,2024-10-16 01:01:03.684905,c20f3cd8-e558-445c-ae19-2a1a750a4e06,Oscar Setiawan,1995-06-06,1849200603994279,62874978870,"Jl. Gg. Rumah Sakit No. 925, RT 18/RW 04, Ville, Pekanbaru 76561",oscarsetiawan400@outlook.com,True,100,Valid
2022-07-05 00:03:57.612101,2024-10-13 05:30:41.414242,07dc89e0-82d8-46b9-9142-581e5ad54000,Sari Pratama,2001-09-23,5317643005232670,62843528651,"Gang Jl. Ahmad Yani No. 135, RT 20/RW 08, Ville, Pekanbaru 55954",saripratama887@yahoo.co.id,True,100,Valid
2023-05-02 03:49:28.323181,2024-05-02 01:13:21.699285,ab416fb3-8b43-420f-931d-b8685c7b63c0,Fajar Purnomo Maya,1969-03-04,5184456509127779,62885916661,"Perum Gg. Jend. Sudirman No. 524, RT 06/RW 01, Ville, Tangerang 13491",fajarpurnomo119@yahoo.co.id,True,100,Valid
2021-04-06 10:39:42.165765,2025-01-18 13:16:05.567076,d487938d-c0f0-42dc-b57e-1b9e70cc3acb,Fajar Sari,1970-01-26,6333570309797787,62891359794,"Gg. Gang KH Amin Jasuta No. 467, RT 12/RW 05, Ville, Bandung 67848",fajarsari321@outlook.com,True,100,Valid
2021-11-30 15:10:16.321676,2021-11-30 15:10:16.321676,223ff6e8-0463-485e-a7e0-968a4d6ef055,Wahyu Handoko Oscar,1999-06-01,1393465308604142,62826639811,"Jl. Gg. Jakarta No. 801, RT 17/RW 10, Ville, Surabaya 89454",wahyuhandoko32@gmail.com,True,100,Valid
2020-01-10 10:10:28.359719,2020-01-10 10:10:28.359719,15c1a052-ab21-44b7-bbe7-ebcffdda80bb,Lia Wijaya,1937-06-28,3644394603860678,62824255206,"Perum Gang Setiabudhi No. 571, RT 17/RW 09, Ville, Jakarta Pusat 63133",liawijaya370@gmail.co.id,True,100,Valid
2023-03-12 08:07:33.761868,2023-08-05 22:06:01.206680,c3175210-72f4-4aac-9490-c9fb048f6cf7,Ayu Indrawati Ayu,1988-02-20,6465096312079543,62812038621,"Jalan Jl. Waringin No. 84, RT 17/RW 03, Ville, Palembang 13348",,True,95,Valid
2022-02-09 12:00:17.284160,2022-02-09 12:00:17.284160,3f37a43c-0ca3-4747-b215-cf3ca5028839,Lina Chandra,,7220305601673676,62841763501,"Jalan Gg. Kebonjati No. 932, RT 20/RW 04, Ville, Banjarmasin 31842",linachandra554@gmail.co.id,True,85,Valid
2024-12-04 09:54:16.200153,2024-12-16 15:51:21.714884,700fb496-c615-4f20-995d-7311b52b43f9,Sari,1940-05-24,7407920905151579,62837179685,"Gang Gg. Abdul Muis No. 506, RT 04/RW 03, Ville, Semarang 68400",sari142@yahoo.co.id,False,100,OneWord
2023-03-03 02:06:42.650286,2023-03-03 02:06:42.650286,d9404086-5df5-49a6-9181-e3fd7b091dfa,Putri Lestari,1996-11-09,1813986704215857,62889461616,"Jl. Gang Rungkut Industri No. 594, RT 19/RW 04, Ville, Jakarta Timur 26545",putrilestari344@yahoo.co.id,True,100,Valid
2022-09-22 13:31:27.391300,2023-07-03 00:36:08.614044,913148fd-21b4-4418-b449-c4b34472c992,Putra Pratama Bayu,,3337043101682059,62849485490,"Perum Jl. Otto Iskandardinata No. 814, RT 04/RW 10, Ville, Palembang 25733",putrapratama761@yahoo.com,True,85,Valid
2024-04-07 08:23:22.902361,2025-01-12 08:45:19.796026,0bd95bb8-ff62-434b-995f-9bee577e6823,Putri,2025-05-11,7285606810034547,62824399349,"Perum Jl. Pasirkoja No. 884, RT 20/RW 09, Ville, Medan 15348",putri123@yahoo.com,True,100,OneWord
2021-01-21 23:56:07.708206,2023-11-18 06:41:37.074180,0a7fa967-f452-483c-869c-1b0978026e06,Putra Fitriani,,9125485009221242,62853247656,"Perum Gg. Gardujati No. 223, RT 04/RW 07, Ville, Makassar 96359",putrafitriani198@outlook.com,True,85,Valid
2022-03-05 22:26:13.659432,2023-12-20 04:48:49.372904,c5985926-dd7b-46c2-9acb-22ba605f9f84,Lia,,1678010401851761,62881207129,"Gang Gg. Lembong No. 801, RT 02/RW 05, Ville, Batam 16735",liasuryanto977@gmail.co.id,True,85,OneWord
2022-07-08 09:30:09.387746,2024-12-20 01:55:00.015832,77fc6901-b167-4b55-9679-b567d0cad253,Galih Wijaya,1969-02-04,8278636204223504,62851120996,"Komplek Jl. Ahmad Dahlan No. 269, RT 03/RW 08, Ville, Yogyakarta 63115",galihwijaya167@gmail.com,True,100,Valid
2021-02-18 21:59:58.842071,2023-11-08 09:30:04.991803,0e8323b8-eb81-43a9-8516-3f22558a176d,Nina Suryanto,1944-05-17,6125872708371506,62818983385,"Gg. Jalan Waringin No. 913, RT 04/RW 07, Ville, Pekanbaru 80467",ninasuryanto286@yahoo.co.id,True,100,Valid
2022-12-24 15:56:04.903304,2025-03-27 00:02:31.738056,ac05d35a-819b-4bcc-a669-0a6956ec6438,Kiki Oktaviani Mira,1939-08-17,3555395801850105,62842411504,"Jalan Gang Suniaraja No. 769, RT 12/RW 01, Ville, Padang 65798",kikioktaviani276@gmail.com,True,100,Valid
2020-01-26 06:36:00.722488,2022-12-23 22:39:46.441533,c70aa5d5-fcc9-419d-ac86-a83cbb061061,Sinta Permana,,,62839174911,"Gg. Gang Wonoayu No. 691, RT 12/RW 05, Ville, Semarang 88342",sintapermana765@gmail.co.id,True,60,Valid
2023-10-05 20:54:08.897292,2023-11-29 09:16:06.304605,69b3a402-79d5-4a58-8afc-5df4a6a0ce44,Indra Maharani,1969-12-15,7379076812063499,62862101274,"Gang Gg. Kiaracondong No. 294, RT 04/RW 01, Ville, Padang 52905",indramaharani27@yahoo.co.id,True,100,Valid
2020-06-22 05:02:38.629338,2021-09-04 09:51:01.858057,d6df0c4b-9f3f-4725-aea0-c0a3e0051929,Indra Sari,1947-02-15,3497794812932686,62800383020,"Gg. Gg. Siliwangi No. 929, RT 17/RW 06, Ville, Tangerang 55247",indrasari200@outlook.com,True,100,Valid
2023-05-08 16:29:15.989798,2024-01-29 04:42:16.131554,91dd34a5-2f6b-4107-8a74-030334cebbc6,Ayu Indrawati,1988-02-20,6465096312079543,62812038621,"Jalan Jl. Waringin No. 84, RT 17/RW 03, Ville, Palembang 13348",,True,95,Valid
2020-11-14 00:05:32.088520,2024-03-10 14:46:34.798495,560ecfb5-70b4-499f-aed1-d2cc00d46ef4,Galih Maharani,,1492296704789310,62833331010,"Perum Jl. BKR No. 844, RT 13/RW 08, Ville, Batam 34434",galihmaharani717@outlook.com,True,85,Valid
2021-03-21 04:27:42.698831,2023-03-09 13:18:34.472526,94ce38b0-0c87-4b46-8004-245a99479ece,Yuni Chandra,1988-02-22,9475786810085960,62824001586,"Gang Gg. Cempaka No. 166, RT 02/RW 08, Ville, Denpasar 47689",yunichandra783@outlook.com,True,100,Valid
2020-07-04 10:43:24.456933,2023-04-05 15:03:34.032660,7a3b6348-6e93-480c-bb49-10716249c7d7,Maya,,7110530306967048,62856668047,"Jalan Jl. M.H Thamrin No. 548, RT 13/RW 07, Ville, Depok 16018",maya880@gmail.com,True,85,OneWord
2021-03-29 23:04:32.144311,2023-11-23 22:08:30.599744,15eb3a72-95d6-4904-a2f7-b27ffaff477c,Sari Lestari,1987-04-05,3617061404959900,62899288875,"Komplek Gang S. Parman No. 143, RT 17/RW 10, Ville, Pekanbaru 28276",sarilestari814@gmail.com,True,100,Valid
2021-02-23 12:43:55.289576,2022-08-06 06:06:10.948192,75d09b26-0c2a-41a0-960c-ff33d5632b57,Mira Santoso,1960-12-13,1404030111928825,62803712611,"Perum Jl. KH Amin Jasuta No. 31, RT 10/RW 09, Ville, Bogor 45034",mirasantoso127@yahoo.co.id,True,100,Valid
2022-10-23 14:15:24.647226,2024-07-14 21:57:16.617983,9a7484f1-7506-4fc0-bd4e-8e670f08b8db,Hana Nugroho,1955-12-30,1738675111662438,62877113512,"Jl. Jalan Cikapayang No. 836, RT 08/RW 06, Ville, Batam 65203",hananugroho408@gmail.com,True,100,Valid
